# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.02104701,-1.67109175,3.89094857,9.13947818,6.24451060
300.00000000,0.02097690,-1.67290950,3.88913082,9.12424448,6.23579316
300.00000000,0.02089920,-1.67473946,3.88730086,9.10732979,6.22592169
300.00000000,0.02081431,-1.67658258,3.88545774,9.08881455,6.21495122
300.00000000,0.02072265,-1.67843974,3.88360058,9.06878034,6.20293780
300.00000000,0.02062464,-1.68031178,3.88172854,9.04730939,6.18993806
300.00000000,0.02052070,-1.68219947,3.87984085,9.02448399,6.17600887
300.00000000,0.02041126,-1.68410356,3.87793677,9.00038599,6.16120696
300.00000000,0.02029671,-1.68602476,3.87601556,8.97509630,6.14560533
300.00000000,0.02017748,-1.68796378,3.87407654,8.94869441,6.12926497
300.00000000,0.02005394,-1.68992132,3.87211900,8.92125797,6.11221831
300.00000000,0.01992648,-1.69189806,3.87014226,8.89286234,6.09451815
300.00000000,0.01979547,-1.69389470,3.86814562,8.86358030,6.07625210
300.00000000,0.01966126,-1.69591195,3.86612837,8.83348164,6.05743857
300.00000000,0.01952418,-1.69795052,3.86408980,8.80263293,6.03811905
300.00000000,0.01938453,-1.70001115,3.86202917,8.77109722,6.01835277
300.00000000,0.01924263,-1.70209458,3.85994574,8.73893387,5.99827614
300.00000000,0.01909874,-1.70420158,3.85783874,8.70619833,5.97806184
300.00000000,0.01895311,-1.70633293,3.85570739,8.67294207,5.95750907
300.00000000,0.01880597,-1.70848945,3.85355087,8.63921244,5.93665182
300.00000000,0.01865755,-1.71067195,3.85136837,8.60505259,5.91552130
300.00000000,0.01850802,-1.71288126,3.84915906,8.57050151,5.89414581
300.00000000,0.01835756,-1.71511826,3.84692206,8.53559399,5.87255081
300.00000000,0.01820632,-1.71738379,3.84465653,8.50036066,5.85075885
300.00000000,0.01805443,-1.71967875,3.84236157,8.46482809,5.82881717
300.00000000,0.01790200,-1.72200402,3.84003630,8.42901884,5.80675618
300.00000000,0.01774913,-1.72436051,3.83767981,8.39295163,5.78458746
300.00000000,0.01759588,-1.72674911,3.83529121,8.35664141,5.76237840
300.00000000,0.01744233,-1.72917074,3.83286958,8.32009961,5.74004077
300.00000000,0.01728852,-1.73162631,3.83041401,8.28333425,5.71758092
300.00000000,0.01713449,-1.73411674,3.82792359,8.24635017,5.69500283
300.00000000,0.01698024,-1.73664293,3.82539739,8.20914924,5.67230832
300.00000000,0.01682579,-1.73920582,3.82283450,8.17173058,5.64949713
300.00000000,0.01667115,-1.74180629,3.82023403,8.13409080,5.62656710
300.00000000,0.01651629,-1.74444527,3.81759505,8.09622427,5.60351432
300.00000000,0.01636121,-1.74712363,3.81491669,8.05812334,5.58050231
300.00000000,0.01620587,-1.74984227,3.81219805,8.01977866,5.55739605
300.00000000,0.01605024,-1.75260206,3.80943826,7.98117940,5.53414540
300.00000000,0.01589431,-1.75540386,3.80663646,7.94231355,5.51074112
300.00000000,0.01573802,-1.75824852,3.80379180,7.90316822,5.48717312
300.00000000,0.01558134,-1.76113686,3.80090346,7.86372988,5.46343063
300.00000000,0.01542423,-1.76406970,3.79797062,7.82398469,5.43950236
300.00000000,0.01526666,-1.76704782,3.79499250,7.78391872,5.41537673
300.00000000,0.01510860,-1.77007197,3.79196835,7.74351827,5.39104202
300.00000000,0.01495001,-1.77314288,3.78889744,7.70277014,5.36648655
300.00000000,0.01479086,-1.77626126,3.78577906,7.66166183,5.34169891
300.00000000,0.01463114,-1.77942776,3.78261256,7.62018186,5.31666806
300.00000000,0.01447083,-1.78264302,3.77939730,7.57831997,5.29138354
300.00000000,0.01430991,-1.78590761,3.77613271,7.53606734,5.26583561
300.00000000,0.01414840,-1.78922209,3.77281823,7.49341680,5.24001544
300.00000000,0.01398629,-1.79258694,3.76945338,7.45036301,5.21394862
300.00000000,0.01382359,-1.79600261,3.76603771,7.40690265,5.18764339
300.00000000,0.01366033,-1.79946949,3.76257083,7.36303453,5.16104452
300.00000000,0.01349654,-1.80298792,3.75905240,7.31875972,5.13414786
300.00000000,0.01333226,-1.80655819,3.75548213,7.27408166,5.10695072
300.00000000,0.01316754,-1.81018050,3.75185982,7.22900621,5.07945194
300.00000000,0.01300244,-1.81385502,3.74818530,7.18354169,5.05165191
300.00000000,0.01283701,-1.81758185,3.74445847,7.13769891,5.02355262
300.00000000,0.01267134,-1.82136100,3.74067932,7.09149113,4.99515771
300.00000000,0.01250551,-1.82519245,3.73684787,7.04493404,4.96647243
300.00000000,0.01233960,-1.82907609,3.73296423,6.99804567,4.93750365
300.00000000,0.01217371,-1.83301175,3.72902857,6.95084629,4.90829547
300.00000000,0.01200794,-1.83699919,3.72504113,6.90335832,4.87883647
300.00000000,0.01184239,-1.84103809,3.72100223,6.85560613,4.84914392
300.00000000,0.01167717,-1.84512810,3.71691223,6.80761587,4.81925085
300.00000000,0.01151240,-1.84926875,3.71277157,6.75941535,4.78917629
300.00000000,0.01134818,-1.85345956,3.70858076,6.71103372,4.75891881
300.00000000,0.01118464,-1.85769995,3.70434037,6.66250134,4.72849171
300.00000000,0.01102189,-1.86198930,3.70005102,6.61384947,4.69788812
300.00000000,0.01086004,-1.86632690,3.69571342,6.56511007,4.66712578
300.00000000,0.01069921,-1.87071202,3.69132830,6.51631553,4.63622299
300.00000000,0.01053950,-1.87514384,3.68689648,6.46749840,4.60519846
300.00000000,0.01038103,-1.87962152,3.68241880,6.41869117,4.57407116
300.00000000,0.01022389,-1.88414415,3.67789618,6.36992598,4.54286014
300.00000000,0.01006819,-1.88871077,3.67332955,6.32123442,4.51158436
300.00000000,0.00991401,-1.89332038,3.66871994,6.27264729,4.48026258
300.00000000,0.00976144,-1.89797196,3.66406836,6.22419437,4.44891316
300.00000000,0.00961056,-1.90266441,3.65937591,6.17590424,4.41755397
300.00000000,0.00946144,-1.90739664,3.65464368,6.12780411,4.38620223
300.00000000,0.00931415,-1.91216749,3.64987284,6.07991967,4.35487439
300.00000000,0.00916874,-1.91697578,3.64506454,6.03227493,4.32358606
300.00000000,0.00902527,-1.92182033,3.64021999,5.98489217,4.29235190
300.00000000,0.00888377,-1.92669990,3.63534042,5.93779183,4.26118559
300.00000000,0.00874429,-1.93161325,3.63042707,5.89099247,4.23009973
300.00000000,0.00860684,-1.93655912,3.62548120,5.84451075,4.19910582
300.00000000,0.00847146,-1.94153624,3.62050409,5.79836144,4.16821429
300.00000000,0.00833814,-1.94654330,3.61549702,5.75255745,4.13743447
300.00000000,0.00820692,-1.95157901,3.61046131,5.70710988,4.10677459
300.00000000,0.00807777,-1.95664207,3.60539826,5.66202813,4.07624187
300.00000000,0.00795071,-1.96173115,3.60030918,5.61731996,4.04584253
300.00000000,0.00782572,-1.96684493,3.59519539,5.57299164,4.01558189
300.00000000,0.00770279,-1.97198210,3.59005822,5.52904806,3.98546443
300.00000000,0.00758191,-1.97714133,3.58489899,5.48549292,3.95549386
300.00000000,0.00746306,-1.98232130,3.57971902,5.44232884,3.92567327
300.00000000,0.00734622,-1.98752068,3.57451964,5.39955757,3.89600518
300.00000000,0.00723136,-1.99273816,3.56930216,5.35718013,3.86649167
300.00000000,0.00711846,-1.99797241,3.56406791,5.31519698,3.83713451
300.00000000,0.00700750,-2.00322212,3.55881820,5.27360820,3.80793521
300.00000000,0.00689845,-2.00848599,3.55355433,5.23241366,3.77889518
300.00000000,0.00679129,-2.01376270,3.54827762,5.19161311,3.75005953
300.00000000,0.00668599,-2.01905096,3.54298936,5.15120640,3.72138895
300.00000000,0.00658252,-2.02434947,3.53769085,5.11119353,3.69287847
300.00000000,0.00648087,-2.02965695,3.53238337,5.07157479,3.66453002
300.00000000,0.00638101,-2.03497211,3.52706821,5.03235085,3.63634577
300.00000000,0.00628292,-2.04029367,3.52174665,4.99352280,3.60832823
300.00000000,0.00618659,-2.04562038,3.51641994,4.95509223,3.58048024
300.00000000,0.00609198,-2.05095096,3.51108936,4.91706122,3.55280504
300.00000000,0.00599910,-2.05628417,3.50575615,4.87943237,3.52530621
300.00000000,0.00590792,-2.06161877,3.50042155,4.84220876,3.49798773
300.00000000,0.00581843,-2.06695352,3.49508680,4.80539395,3.47092141
300.00000000,0.00573061,-2.07228722,3.48975310,4.76899188,3.44407385
300.00000000,0.00564445,-2.07761865,3.48442167,4.73300686,3.41741344
300.00000000,0.00555995,-2.08294662,3.47909370,4.69744344,3.39094554
300.00000000,0.00547708,-2.08826997,3.47377035,4.66230635,3.36467567
300.00000000,0.00539584,-2.09358754,3.46845278,4.62760038,3.33860946
300.00000000,0.00531622,-2.09889818,3.46314214,4.59333030,3.31275259
300.00000000,0.00523820,-2.10420080,3.45783952,4.55950074,3.28711067
300.00000000,0.00516177,-2.10949429,3.45254604,4.52611609,3.26168925
300.00000000,0.00508692,-2.11477758,3.44726274,4.49318040,3.23663817
300.00000000,0.00501364,-2.12004964,3.44199068,4.46069729,3.21186926
300.00000000,0.00494190,-2.12530946,3.43673087,4.42866985,3.18732994
300.00000000,0.00487170,-2.13055603,3.43148429,4.39710058,3.16302468
300.00000000,0.00480301,-2.13578842,3.42625190,4.36599133,3.13898136
300.00000000,0.00473581,-2.14100569,3.42103463,4.33534321,3.11518549
300.00000000,0.00467009,-2.14620696,3.41583336,4.30515660,3.09166841
300.00000000,0.00460582,-2.15139135,3.41064897,4.27543110,3.06839918
300.00000000,0.00454299,-2.15655804,3.40548228,4.24616552,3.04537978
300.00000000,0.00448155,-2.16170624,3.40033408,4.21735787,3.02261215
300.00000000,0.00442150,-2.16683518,3.39520514,4.18900542,3.00010353
300.00000000,0.00436279,-2.17194413,3.39009619,4.16110467,2.97785598
300.00000000,0.00430542,-2.17703241,3.38500791,4.13365142,2.95587686
300.00000000,0.00424933,-2.18209934,3.37994098,4.10664083,2.93415370
300.00000000,0.00419452,-2.18714429,3.37489603,4.08006740,2.91268395
300.00000000,0.00414094,-2.19216667,3.36987365,4.05392511,2.89146724
300.00000000,0.00408857,-2.19716591,3.36487441,4.02820744,2.87050287
300.00000000,0.00403737,-2.20214147,3.35989886,4.00290743,2.84979809
300.00000000,0.00398732,-2.20709283,3.35494749,3.97801775,2.82934355
300.00000000,0.00393838,-2.21201954,3.35002078,3.95353077,2.80913730
300.00000000,0.00389053,-2.21692112,3.34511920,3.92943857,2.78917939
300.00000000,0.00384373,-2.22179716,3.34024316,3.90573308,2.76949118
300.00000000,0.00379795,-2.22664727,3.33539305,3.88240604,2.75004494
300.00000000,0.00375317,-2.23147107,3.33056926,3.85944911,2.73083872
300.00000000,0.00370935,-2.23626821,3.32577211,3.83685387,2.71187048
300.00000000,0.00366647,-2.24103838,3.32100194,3.81461185,2.69313809
300.00000000,0.00362450,-2.24578128,3.31625904,3.79271462,2.67463937
300.00000000,0.00358341,-2.25049664,3.31154368,3.77115371,2.65637204
300.00000000,0.00354317,-2.25518421,3.30685611,3.74992074,2.63833377
300.00000000,0.00350376,-2.25984377,3.30219655,3.72900734,2.62052218
300.00000000,0.00346515,-2.26447511,3.29756521,3.70840522,2.60293481
300.00000000,0.00342732,-2.26907805,3.29296227,3.68810615,2.58556915
300.00000000,0.00339024,-2.27365244,3.28838788,3.66810197,2.56842262
300.00000000,0.00335389,-2.27819814,3.28384218,3.64838462,2.55149257
300.00000000,0.00331825,-2.28271504,3.27932528,3.62894611,2.53477629
300.00000000,0.00328329,-2.28720304,3.27483728,3.60977855,2.51827099
300.00000000,0.00324899,-2.29166208,3.27037824,3.59087412,2.50197382
300.00000000,0.00321533,-2.29609210,3.26594823,3.57222512,2.48588188
300.00000000,0.00318229,-2.30049306,3.26154726,3.55382397,2.46999218
300.00000000,0.00314985,-2.30486497,3.25717535,3.53566318,2.45430168
300.00000000,0.00311798,-2.30920782,3.25283250,3.51773540,2.43880731
300.00000000,0.00308668,-2.31352164,3.24851868,3.50003343,2.42350594
300.00000000,0.00305592,-2.31780647,3.24423385,3.48255019,2.40839440
300.00000000,0.00302569,-2.32206238,3.23997794,3.46527879,2.39346952
300.00000000,0.00299596,-2.32628943,3.23575089,3.44821251,2.37877299
300.00000000,0.00296672,-2.33048773,3.23155259,3.43134482,2.36426801
300.00000000,0.00293795,-2.33465737,3.22738295,3.41466939,2.34994268
300.00000000,0.00290965,-2.33879847,3.22324185,3.39818011,2.33579048
300.00000000,0.00288179,-2.34291117,3.21912915,3.38187110,2.32180827
300.00000000,0.00285435,-2.34699561,3.21504471,3.36573670,2.30799295
300.00000000,0.00282734,-2.35105194,3.21098838,3.34977152,2.29434148
300.00000000,0.00280073,-2.35508033,3.20695999,3.33397041,2.28085089
300.00000000,0.00277451,-2.35908096,3.20295937,3.31832847,2.26751828
300.00000000,0.00274867,-2.36305399,3.19898633,3.30284106,2.25436319
300.00000000,0.00272320,-2.36699964,3.19504068,3.28750379,2.24136135
300.00000000,0.00269809,-2.37091809,3.19112223,3.27231254,2.22850878
300.00000000,0.00267333,-2.37480955,3.18723077,3.25726342,2.21580287
300.00000000,0.00264892,-2.37867424,3.18336608,3.24235278,2.20324112
300.00000000,0.00262483,-2.38251236,3.17952796,3.22757718,2.19082109
300.00000000,0.00260106,-2.38632415,3.17571617,3.21293344,2.17854041
300.00000000,0.00257762,-2.39010983,3.17193049,3.19841855,2.16639679
300.00000000,0.00255448,-2.39386964,3.16817068,3.18402970,2.15440157
300.00000000,0.00253164,-2.39760380,3.16443652,3.16976426,2.14253884
300.00000000,0.00250909,-2.40131257,3.16072775,3.15561975,2.13084874
300.00000000,0.00248684,-2.40499618,3.15704414,3.14159384,2.11936304
300.00000000,0.00246487,-2.40865488,3.15338544,3.12768434,2.10800465
300.00000000,0.00244317,-2.41228893,3.14975139,3.11388918,2.09676838
300.00000000,0.00242175,-2.41589857,3.14614175,3.10020637,2.08565223
300.00000000,0.00240059,-2.41948407,3.14255625,3.08663405,2.07465423
300.00000000,0.00237969,-2.42304569,3.13899463,3.07317039,2.06377241
300.00000000,0.00235905,-2.42658368,3.13545664,3.05981368,2.05301015
300.00000000,0.00233866,-2.43009831,3.13194201,3.04656223,2.04237466
300.00000000,0.00231852,-2.43358984,3.12845048,3.03341443,2.03184939
300.00000000,0.00229862,-2.43705855,3.12498177,3.02036869,2.02143241
300.00000000,0.00227896,-2.44050470,3.12153562,3.00742349,2.01112179
300.00000000,0.00225953,-2.44392856,3.11811176,2.99457732,2.00091561
300.00000000,0.00224033,-2.44733041,3.11470991,2.98182871,1.99081195
300.00000000,0.00222136,-2.45071051,3.11132981,2.96917622,1.98080889
300.00000000,0.00220261,-2.45406913,3.10797119,2.95661843,1.97090453
300.00000000,0.00218408,-2.45740655,3.10463377,2.94415396,1.96109698
300.00000000,0.00216576,-2.46072305,3.10131728,2.93178144,1.95138642
300.00000000,0.00214765,-2.46401888,3.09802144,2.91949954,1.94177215
300.00000000,0.00212975,-2.46729433,3.09474599,2.90730693,1.93224901
300.00000000,0.00211206,-2.47054966,3.09149066,2.89520233,1.92281516
300.00000000,0.00209456,-2.47378515,3.08825517,2.88318448,1.91346877
300.00000000,0.00207726,-2.47700107,3.08503925,2.87125213,1.90420805
300.00000000,0.00206015,-2.48019767,3.08184265,2.85940406,1.89503123
300.00000000,0.00204323,-2.48337523,3.07866509,2.84763909,1.88593655
300.00000000,0.00202650,-2.48653402,3.07550630,2.83595605,1.87692229
300.00000000,0.00200995,-2.48967428,3.07236604,2.82435379,1.86798677
300.00000000,0.00199359,-2.49279630,3.06924402,2.81283120,1.85912833
300.00000000,0.00197740,-2.49590032,3.06614000,2.80138717,1.85034534
300.00000000,0.00196138,-2.49898660,3.06305372,2.79002063,1.84163620
300.00000000,0.00194554,-2.50205540,3.05998492,2.77873052,1.83299936
300.00000000,0.00192987,-2.50510698,3.05693334,2.76751580,1.82443330
300.00000000,0.00191436,-2.50814157,3.05389875,2.75637544,1.81593844
300.00000000,0.00189902,-2.51115944,3.05088088,2.74530843,1.80752074
300.00000000,0.00188384,-2.51416082,3.04787950,2.73431378,1.79916929
300.00000000,0.00186882,-2.51714597,3.04489435,2.72339050,1.79088272
300.00000000,0.00185395,-2.52011512,3.04192520,2.71253762,1.78265965
300.00000000,0.00183924,-2.52306852,3.03897180,2.70175416,1.77449879
300.00000000,0.00182468,-2.52600641,3.03603391,2.69103917,1.76639884
300.00000000,0.00181027,-2.52892901,3.03311131,2.68039170,1.75835854
300.00000000,0.00179601,-2.53183657,3.03020375,2.66981079,1.75037669
300.00000000,0.00178189,-2.53472931,3.02731101,2.65929549,1.74245210
300.00000000,0.00176791,-2.53760747,3.02443285,2.64884487,1.73458362
300.00000000,0.00175407,-2.54047127,3.02156905,2.63845798,1.72677013
300.00000000,0.00174037,-2.54332094,3.01871938,2.62813388,1.71901054
300.00000000,0.00172681,-2.54615670,3.01588362,2.61787165,1.71130381
300.00000000,0.00171338,-2.54897878,3.01306154,2.60767034,1.70364890
300.00000000,0.00170008,-2.55178738,3.01025294,2.59752902,1.69604484
300.00000000,0.00168690,-2.55458274,3.00745758,2.58744676,1.68849067
300.00000000,0.00167386,-2.55736506,3.00467526,2.57742264,1.68098545
300.00000000,0.00166094,-2.56013456,3.00190576,2.56745573,1.67352830
300.00000000,0.00164814,-2.56289145,2.99914888,2.55754512,1.66611835
300.00000000,0.00163546,-2.56563593,2.99640439,2.54768988,1.65875478
300.00000000,0.00162290,-2.56836822,2.99367210,2.53788911,1.65143677
300.00000000,0.00161046,-2.57108852,2.99095180,2.52814191,1.64416355
300.00000000,0.00159813,-2.57379703,2.98824329,2.51844737,1.63693438
300.00000000,0.00158592,-2.57649395,2.98554637,2.50880462,1.62974854
300.00000000,0.00157382,-2.57917949,2.98286083,2.49921276,1.62260534
300.00000000,0.00156182,-2.58185384,2.98018648,2.48967093,1.61550413
300.00000000,0.00154993,-2.58451719,2.97752313,2.48017827,1.60844426
300.00000000,0.00153815,-2.58716974,2.97487058,2.47073392,1.60143045
300.00000000,0.00152647,-2.58981168,2.97222864,2.46133704,1.59445764
300.00000000,0.00151490,-2.59244320,2.96959712,2.45198681,1.58752436
300.00000000,0.00150342,-2.59506448,2.96697584,2.44268241,1.58063009
300.00000000,0.00149205,-2.59767572,2.96436460,2.43342305,1.57377430
300.00000000,0.00148077,-2.60027708,2.96176324,2.42420794,1.56695649
300.00000000,0.00146959,-2.60286877,2.95917155,2.41503630,1.56017619
300.00000000,0.00145850,-2.60545094,2.95658938,2.40590739,1.55343755
300.00000000,0.00144750,-2.60802379,2.95401653,2.39682047,1.54673982
300.00000000,0.00143659,-2.61058748,2.95145284,2.38777481,1.54008128
300.00000000,0.00142578,-2.61314219,2.94889813,2.37876972,1.53345967
300.00000000,0.00141505,-2.61568809,2.94635223,2.36980451,1.52687330
300.00000000,0.00140441,-2.61822535,2.94381497,2.36087853,1.52032181
300.00000000,0.00139386,-2.62075413,2.94128619,2.35199113,1.51380483
300.00000000,0.00138339,-2.62327460,2.93876572,2.34314169,1.50732202
300.00000000,0.00137300,-2.62578693,2.93625339,2.33432962,1.50087303
300.00000000,0.00136270,-2.62829127,2.93374905,2.32555433,1.49445755
300.00000000,0.00135248,-2.63078777,2.93125255,2.31681528,1.48808674
300.00000000,0.00134234,-2.63327661,2.92876371,2.30811195,1.48175273
300.00000000,0.00133227,-2.63575792,2.92628240,2.29944382,1.47545111
300.00000000,0.00132229,-2.63823186,2.92380846,2.29081042,1.46918161
300.00000000,0.00131238,-2.64069859,2.92134173,2.28221129,1.46294396
300.00000000,0.00130255,-2.64315824,2.91888208,2.27364602,1.45673792
300.00000000,0.00129279,-2.64561096,2.91642936,2.26511420,1.45056728
300.00000000,0.00128311,-2.64805689,2.91398343,2.25661546,1.44442905
300.00000000,0.00127350,-2.65049618,2.91154414,2.24814945,1.43832174
300.00000000,0.00126396,-2.65292895,2.90911137,2.23971585,1.43224513
300.00000000,0.00125450,-2.65535535,2.90668497,2.23131437,1.42619903
300.00000000,0.00124510,-2.65777550,2.90426482,2.22294476,1.42018323
300.00000000,0.00123578,-2.66018953,2.90185079,2.21460676,1.41419756
300.00000000,0.00122653,-2.66259758,2.89944274,2.20630018,1.40824183
300.00000000,0.00121734,-2.66499976,2.89704056,2.19802482,1.40231589
300.00000000,0.00120823,-2.66739620,2.89464412,2.18978053,1.39641957
300.00000000,0.00119918,-2.66978702,2.89225330,2.18156719,1.39055362
300.00000000,0.00119020,-2.67217233,2.88986799,2.17338469,1.38472467
300.00000000,0.00118129,-2.67455224,2.88748808,2.16523295,1.37892491
300.00000000,0.00117245,-2.67692688,2.88511344,2.15711191,1.37315601
300.00000000,0.00116367,-2.67929634,2.88274398,2.14902157,1.36741780
300.00000000,0.00115496,-2.68166073,2.88037959,2.14096189,1.36170838
300.00000000,0.00114631,-2.68402016,2.87802016,2.13293293,1.35602764
300.00000000,0.00113773,-2.68637472,2.87566560,2.12493470,1.35037549
300.00000000,0.00112921,-2.68872451,2.87331581,2.11696729,1.34475185
300.00000000,0.00112076,-2.69106963,2.87097069,2.10903079,1.33915666
