# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.01207105,-2.03055365,6.54197750,140.48769739,93.00216803
300.00000000,0.01203572,-2.03316118,6.53936997,140.28195758,92.85660658
300.00000000,0.01200068,-2.03575074,6.53678041,140.07761824,92.71123872
300.00000000,0.01196593,-2.03832242,6.53420873,139.87463108,92.56604625
300.00000000,0.01193145,-2.04087629,6.53165486,139.67296802,92.42107648
300.00000000,0.01189724,-2.04341236,6.52911878,139.47262014,92.27841441
300.00000000,0.01186331,-2.04593062,6.52660053,139.27359583,92.13593579
300.00000000,0.01182966,-2.04843102,6.52410013,139.07591838,91.99597522
300.00000000,0.01179629,-2.05091348,6.52161767,138.87962324,91.85848302
300.00000000,0.01176321,-2.05337792,6.51915323,138.68475479,91.72127212
300.00000000,0.01173043,-2.05582422,6.51670693,138.49136317,91.58598306
300.00000000,0.01169795,-2.05825227,6.51427887,138.29950097,91.45232653
300.00000000,0.01166578,-2.06066196,6.51186918,138.10922012,91.31962678
300.00000000,0.01163393,-2.06305318,6.50947796,137.92056908,91.18903888
300.00000000,0.01160241,-2.06542584,6.50710531,137.73359032,91.05967202
300.00000000,0.01157122,-2.06777985,6.50475130,137.54831832,90.93078916
300.00000000,0.01154036,-2.07011515,6.50241599,137.36477802,90.80242579
300.00000000,0.01150983,-2.07243172,6.50009943,137.18298385,90.67461039
300.00000000,0.01147964,-2.07472953,6.49780161,137.00293929,90.54736394
300.00000000,0.01144978,-2.07700861,6.49552253,136.82463691,90.42069971
300.00000000,0.01142024,-2.07926900,6.49326214,136.64805896,90.29605909
300.00000000,0.01139103,-2.08151076,6.49102038,136.47317836,90.17513388
300.00000000,0.01136213,-2.08373398,6.48879716,136.29996002,90.05571427
300.00000000,0.01133354,-2.08593876,6.48659239,136.12836246,89.93725892
300.00000000,0.01130525,-2.08812522,6.48440593,135.95833958,89.82209990
300.00000000,0.01127724,-2.09029349,6.48223766,135.78984253,89.70772230
300.00000000,0.01124952,-2.09244369,6.48008745,135.62282160,89.59834875
300.00000000,0.01122206,-2.09457598,6.47795517,135.45722796,89.49399210
300.00000000,0.01119487,-2.09669047,6.47584068,135.29301529,89.38996113
300.00000000,0.01116793,-2.09878730,6.47374385,135.13014117,89.28954481
300.00000000,0.01114124,-2.10086658,6.47166457,134.96856818,89.18949505
300.00000000,0.01111479,-2.10292843,6.46960272,134.80826471,89.08973332
300.00000000,0.01108858,-2.10497292,6.46755822,134.64920549,88.99145304
300.00000000,0.01106260,-2.10700016,6.46553099,134.49137167,88.89468666
