# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00542698,-2.51074670,6.06178445,94.19873759,72.22398405
300.00000000,0.00540289,-2.51263302,6.05989813,93.98936055,72.09151058
300.00000000,0.00537897,-2.51452130,6.05800984,93.78114847,71.95794846
300.00000000,0.00535525,-2.51641132,6.05611982,93.57410038,71.82340533
300.00000000,0.00533171,-2.51830303,6.05422812,93.36817898,71.69427273
300.00000000,0.00530833,-2.52019652,6.05233463,93.16331243,71.57125749
300.00000000,0.00528512,-2.52209206,6.05043908,92.95939794,71.44733448
300.00000000,0.00526205,-2.52399005,6.04854109,92.75630671,71.32249664
300.00000000,0.00523911,-2.52589100,6.04664014,92.55388942,71.19671131
300.00000000,0.00521628,-2.52779553,6.04473562,92.35198187,71.07009400
300.00000000,0.00519353,-2.52970430,6.04282684,92.15041059,70.94764029
300.00000000,0.00517086,-2.53161805,6.04091310,91.94899808,70.82625092
300.00000000,0.00514823,-2.53353750,6.03899364,91.74756757,70.70351653
300.00000000,0.00512562,-2.53546341,6.03706774,91.54594715,70.57936827
300.00000000,0.00510303,-2.53739647,6.03513467,91.34397306,70.45373447
300.00000000,0.00508043,-2.53933736,6.03319379,91.14149224,70.32654074
300.00000000,0.00505781,-2.54128665,6.03124450,90.93836444,70.20139453
300.00000000,0.00503516,-2.54324487,6.02928627,90.73446441,70.08342171
300.00000000,0.00501245,-2.54521244,6.02731870,90.52968488,69.96410466
300.00000000,0.00498970,-2.54718965,6.02534150,90.32394064,69.84350997
300.00000000,0.00496688,-2.54917665,6.02335450,90.11717358,69.72100700
300.00000000,0.00494400,-2.55117343,6.02135771,89.90935804,69.59651099
300.00000000,0.00492105,-2.55317982,6.01935133,89.70050509,69.46994681
300.00000000,0.00489806,-2.55519545,6.01733570,89.49066453,69.34125432
300.00000000,0.00487502,-2.55721979,6.01531136,89.27992372,69.21075770
300.00000000,0.00485194,-2.55925218,6.01327897,89.06840326,69.07947136
300.00000000,0.00482886,-2.56129183,6.01123931,88.85625036,68.94605842
300.00000000,0.00480578,-2.56333790,6.00919325,88.64363147,68.81054085
300.00000000,0.00478272,-2.56538947,6.00714168,88.43072598,68.67296328
300.00000000,0.00475971,-2.56744560,6.00508554,88.21772238,68.53695340
300.00000000,0.00473676,-2.56950532,6.00302583,88.00481727,68.40082888
300.00000000,0.00471390,-2.57156759,6.00096356,87.79221688,68.26281629
300.00000000,0.00469115,-2.57363132,5.99889983,87.58013979,68.12303166
300.00000000,0.00466854,-2.57569534,5.99683580,87.36881922,67.98355355
300.00000000,0.00464609,-2.57775840,5.99477274,87.15850341,67.84413508
300.00000000,0.00462383,-2.57981918,5.99271197,86.94945348,67.70331682
300.00000000,0.00460179,-2.58187628,5.99065487,86.74193871,67.56174426
300.00000000,0.00457999,-2.58392831,5.98860284,86.53623013,67.41959413
300.00000000,0.00455846,-2.58597385,5.98655729,86.33259375,67.27664476
300.00000000,0.00453722,-2.58801156,5.98451959,86.13128474,67.13309965
300.00000000,0.00451631,-2.59004012,5.98249103,85.93254367,66.98916297
300.00000000,0.00449574,-2.59205827,5.98047287,85.73659543,66.84503885
300.00000000,0.00447552,-2.59406484,5.97846631,85.54365070,66.70093184
300.00000000,0.00445569,-2.59605865,5.97647249,85.35390939,66.55704787
300.00000000,0.00443626,-2.59803859,5.97449255,85.16756483,66.41470876
300.00000000,0.00441724,-2.60000351,5.97252763,84.98480747,66.27556731
300.00000000,0.00439865,-2.60195227,5.97057887,84.80582654,66.13915468
300.00000000,0.00438052,-2.60388372,5.96864743,84.63080890,66.00798118
300.00000000,0.00436285,-2.60579670,5.96673444,84.45993459,65.87892627
300.00000000,0.00434565,-2.60769012,5.96484103,84.29336975,65.75126891
300.00000000,0.00432896,-2.60956294,5.96296820,84.13125806,65.62561663
300.00000000,0.00431276,-2.61141427,5.96111687,83.97371218,65.50601578
300.00000000,0.00429707,-2.61324337,5.95928778,83.82080675,65.38817249
300.00000000,0.00428188,-2.61504967,5.95748148,83.67257339,65.27215426
300.00000000,0.00426720,-2.61683284,5.95569831,83.52899763,65.15799155
300.00000000,0.00425301,-2.61859277,5.95393838,83.39001658,65.04567505
300.00000000,0.00423930,-2.62032960,5.95220155,83.25551592,64.93625485
300.00000000,0.00422605,-2.62204374,5.95048741,83.12532509,64.83224861
300.00000000,0.00421324,-2.62373594,5.94879521,82.99921025,64.73148464
300.00000000,0.00420083,-2.62540729,5.94712386,82.87686587,64.63892802
300.00000000,0.00418878,-2.62705930,5.94547185,82.75790628,64.54739189
300.00000000,0.00417704,-2.62869390,5.94383725,82.64185957,64.45689732
300.00000000,0.00416555,-2.63031349,5.94221766,82.52816575,64.36790088
300.00000000,0.00415426,-2.63192092,5.94061023,82.41618062,64.27857516
300.00000000,0.00414308,-2.63351942,5.93901172,82.30518628,64.18833740
300.00000000,0.00413193,-2.63511257,5.93741857,82.19440856,64.09934731
300.00000000,0.00412074,-2.63670414,5.93582700,82.08304105,64.01014776
300.00000000,0.00410943,-2.63829797,5.93423318,81.97027556,63.91824770
300.00000000,0.00409791,-2.63989776,5.93263339,81.85533833,63.82989149
300.00000000,0.00408612,-2.64150692,5.93102423,81.73753068,63.74474432
300.00000000,0.00407401,-2.64312829,5.92940286,81.61627158,63.65864399
300.00000000,0.00406153,-2.64476397,5.92776718,81.49113830,63.56897300
300.00000000,0.00404865,-2.64641515,5.92611600,81.36189988,63.47559182
300.00000000,0.00403539,-2.64808199,5.92444916,81.22853784,63.37760320
300.00000000,0.00402176,-2.64976361,5.92276754,81.09124982,63.27871745
300.00000000,0.00400781,-2.65145815,5.92107300,80.95043439,63.18171970
300.00000000,0.00399358,-2.65316292,5.91936822,80.80665913,63.08043059
300.00000000,0.00397916,-2.65487464,5.91765651,80.66061701,62.97508653
300.00000000,0.00396462,-2.65658959,5.91594156,80.51307830,62.86765094
300.00000000,0.00395003,-2.65830393,5.91422722,80.36484399,62.76139654
300.00000000,0.00393548,-2.66001381,5.91251734,80.21670493,62.65388061
300.00000000,0.00392104,-2.66171559,5.91081556,80.06940781,62.54514017
300.00000000,0.00390678,-2.66340593,5.90912521,79.92362804,62.43589222
300.00000000,0.00389274,-2.66508194,5.90744921,79.77994945,62.32679515
300.00000000,0.00387899,-2.66674117,5.90578998,79.63885155,62.21843172
300.00000000,0.00386554,-2.66838168,5.90414946,79.50070521,62.11346554
