# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.07343394,-1.21994431,4.34209601,17.07161649,12.15629258
300.00000000,0.07305709,-1.22196245,4.34007787,17.02775669,12.12246131
300.00000000,0.07280472,-1.22363051,4.33840981,16.99832006,12.09888014
300.00000000,0.07254706,-1.22532781,4.33671251,16.96821420,12.07502607
300.00000000,0.07228280,-1.22705752,4.33498280,16.93728215,12.05038077
300.00000000,0.07201418,-1.22881289,4.33322743,16.90578157,12.02532171
300.00000000,0.07176692,-1.23051688,4.33152344,16.87673358,12.00220112
300.00000000,0.07151736,-1.23223838,4.32980194,16.84736482,11.97871410
300.00000000,0.07129004,-1.23390343,4.32813689,16.82056856,11.95722881
300.00000000,0.07106539,-1.23556940,4.32647092,16.79404528,11.93644196
300.00000000,0.07090877,-1.23704168,4.32499864,16.77552889,11.92251154
300.00000000,0.07076745,-1.23847418,4.32356614,16.75880341,11.90994099
300.00000000,0.07063018,-1.23989930,4.32214102,16.74254265,11.89764765
300.00000000,0.07049704,-1.24131604,4.32072429,16.72675440,11.88569310
300.00000000,0.07036802,-1.24272380,4.31931652,16.71144186,11.87404543
300.00000000,0.07024981,-1.24410079,4.31793953,16.69739856,11.86309803
300.00000000,0.07015154,-1.24541954,4.31662078,16.68571619,11.85391011
300.00000000,0.07005566,-1.24673159,4.31530873,16.67430943,11.84491927
300.00000000,0.06995715,-1.24805164,4.31398868,16.66258151,11.83571528
300.00000000,0.06985622,-1.24937853,4.31266179,16.65055721,11.82649817
300.00000000,0.06977634,-1.25063940,4.31140092,16.64103475,11.81907844
300.00000000,0.06969389,-1.25190599,4.31013433,16.63120069,11.81202558
300.00000000,0.06961498,-1.25315908,4.30888124,16.62178253,11.80531838
300.00000000,0.06953205,-1.25442161,4.30761872,16.61187902,11.79831341
300.00000000,0.06945017,-1.25567725,4.30636307,16.60209577,11.79164440
300.00000000,0.06936583,-1.25693698,4.30510334,16.59201178,11.78477698
300.00000000,0.06927851,-1.25820221,4.30383811,16.58156513,11.77766151
300.00000000,0.06918642,-1.25947865,4.30256167,16.57054002,11.77026884
300.00000000,0.06910021,-1.26073231,4.30130801,16.56021353,11.76348462
300.00000000,0.06901977,-1.26196280,4.30007752,16.55057155,11.75733210
300.00000000,0.06893991,-1.26318611,4.29885421,16.54099356,11.75110166
300.00000000,0.06885166,-1.26443122,4.29760910,16.53040321,11.74429877
300.00000000,0.06876520,-1.26566537,4.29637495,16.52002097,11.73777245
300.00000000,0.06868427,-1.26687537,4.29516495,16.51029735,11.73163782
300.00000000,0.06864053,-1.26795958,4.29408074,16.50503892,11.72844594
300.00000000,0.06858608,-1.26907163,4.29296869,16.49849159,11.72419400
300.00000000,0.06852283,-1.27020587,4.29183446,16.49088189,11.71914923
300.00000000,0.06845018,-1.27136404,4.29067628,16.48213802,11.71319073
300.00000000,0.06837202,-1.27253411,4.28950621,16.47272502,11.70672699
300.00000000,0.06828128,-1.27373987,4.28830045,16.46178997,11.69917278
300.00000000,0.06817944,-1.27497699,4.28706334,16.44951002,11.69064995
300.00000000,0.06810973,-1.27609936,4.28594096,16.44109837,11.68483318
300.00000000,0.06803794,-1.27722157,4.28481875,16.43243090,11.67889204
300.00000000,0.06795434,-1.27837700,4.28366333,16.42233216,11.67198265
300.00000000,0.06787253,-1.27951932,4.28252100,16.41244428,11.66517444
300.00000000,0.06777418,-1.28071145,4.28132887,16.40054861,11.65685258
300.00000000,0.06769301,-1.28183827,4.28020205,16.39072470,11.65000694
300.00000000,0.06760352,-1.28298702,4.27905330,16.37988722,11.64244408
300.00000000,0.06751180,-1.28413678,4.27790354,16.36877136,11.63461426
300.00000000,0.06743213,-1.28523887,4.27680145,16.35911017,11.62775777
300.00000000,0.06734305,-1.28636685,4.27567347,16.34830190,11.61998849
300.00000000,0.06726183,-1.28746068,4.27457964,16.33844039,11.61281939
300.00000000,0.06717055,-1.28858338,4.27345694,16.32735023,11.60464631
300.00000000,0.06709086,-1.28965818,4.27238214,16.31766174,11.59748959
300.00000000,0.06702379,-1.29068125,4.27135907,16.30950355,11.59147388
300.00000000,0.06694898,-1.29172455,4.27031577,16.30039850,11.58473599
300.00000000,0.06686738,-1.29278500,4.26925532,16.29046131,11.57734779
