# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.05772555,-1.34882449,4.06328241,13.02851783,9.63895096
300.00000000,0.05729394,-1.35285177,4.05925512,12.97972061,9.58723212
300.00000000,0.05685968,-1.35690359,4.05520330,12.93043677,9.53459321
300.00000000,0.05642286,-1.36097967,4.05112722,12.88067279,9.48179883
300.00000000,0.05598363,-1.36507958,4.04702731,12.83043861,9.42918230
300.00000000,0.05554214,-1.36920277,4.04290413,12.77974779,9.37598110
300.00000000,0.05509859,-1.37334852,4.03875837,12.72861753,9.32299158
300.00000000,0.05465322,-1.37751599,4.03459090,12.67706863,9.27046930
300.00000000,0.05420626,-1.38170421,4.03040268,12.62512527,9.21691251
300.00000000,0.05375799,-1.38591208,4.02619482,12.57281469,9.16270979
300.00000000,0.05330872,-1.39013838,4.02196851,12.52016664,9.10934955
300.00000000,0.05285874,-1.39438187,4.01772502,12.46721290,9.05574653
300.00000000,0.05240836,-1.39864121,4.01346569,12.41398647,9.00096753
300.00000000,0.05195790,-1.40291507,4.00919182,12.36052086,8.94777269
300.00000000,0.05150766,-1.40720215,4.00490474,12.30684923,8.89542385
300.00000000,0.05105792,-1.41150119,4.00060570,12.25300350,8.84177652
300.00000000,0.05060897,-1.41581103,3.99629586,12.19901353,8.78875121
300.00000000,0.05016102,-1.42013063,3.99197626,12.14490622,8.73620109
300.00000000,0.04971429,-1.42445913,3.98764776,12.09070471,8.68291965
300.00000000,0.04926894,-1.42879584,3.98331105,12.03642761,8.63010419
300.00000000,0.04882509,-1.43314029,3.97896660,11.98208828,8.57687094
300.00000000,0.04838280,-1.43749227,3.97461462,11.92769419,8.52286441
300.00000000,0.04794209,-1.44185182,3.97025507,11.87324626,8.46842889
300.00000000,0.04750292,-1.44621928,3.96588761,11.81873837,8.41314104
300.00000000,0.04706517,-1.45059530,3.96151160,11.76415686,8.35786536
300.00000000,0.04662869,-1.45498083,3.95712607,11.70948011,8.30476646
300.00000000,0.04619326,-1.45937717,3.95272972,11.65467825,8.25219545
300.00000000,0.04575858,-1.46378598,3.94832091,11.59971300,8.20101520
300.00000000,0.04532430,-1.46820924,3.94389765,11.54453761,8.15032779
300.00000000,0.04489002,-1.47264928,3.93945761,11.48909710,8.10147756
300.00000000,0.04445529,-1.47710876,3.93499813,11.43332872,8.05252559
300.00000000,0.04401959,-1.48159062,3.93051627,11.37716270,8.00352580
300.00000000,0.04358239,-1.48609806,3.92600883,11.32052339,7.95515228
300.00000000,0.04314314,-1.49063445,3.92147245,11.26333077,7.90657197
300.00000000,0.04270126,-1.49520327,3.91690362,11.20550239,7.85763875
300.00000000,0.04225621,-1.49980802,3.91229887,11.14695575,7.80981871
300.00000000,0.04180748,-1.50445207,3.90765482,11.08761112,7.76236145
300.00000000,0.04135460,-1.50913852,3.90296837,11.02739469,7.71474608
300.00000000,0.04089721,-1.51387009,3.89823680,10.96624217,7.66854079
300.00000000,0.04043504,-1.51864889,3.89345800,10.90410254,7.62389105
300.00000000,0.03996797,-1.52347630,3.88863059,10.84094204,7.58020301
300.00000000,0.03949603,-1.52835277,3.88375412,10.77674804,7.53562127
300.00000000,0.03901946,-1.53327769,3.87882920,10.71153283,7.49138510
300.00000000,0.03853868,-1.53824922,3.87385767,10.64533696,7.44568400
300.00000000,0.03805434,-1.54326418,3.86884271,10.57823204,7.39838493
300.00000000,0.03756731,-1.54831802,3.86378887,10.51032266,7.34969553
300.00000000,0.03707869,-1.55340476,3.85870213,10.44174754,7.30081881
300.00000000,0.03658979,-1.55851704,3.85358985,10.37267934,7.25512946
300.00000000,0.03610212,-1.56364618,3.84846071,10.30332353,7.21083732
300.00000000,0.03561736,-1.56878236,3.84332453,10.23391589,7.16517274
300.00000000,0.03513733,-1.57391478,3.83819211,10.16471899,7.11942643
300.00000000,0.03466396,-1.57903187,3.83307503,10.09601760,7.07232790
300.00000000,0.03419924,-1.58412157,3.82798532,10.02811325,7.02408092
300.00000000,0.03374517,-1.58917160,3.82293529,9.96131819,6.97506557
300.00000000,0.03330373,-1.59416969,3.81793720,9.89594888,6.92576214
300.00000000,0.03287683,-1.59910386,3.81300303,9.83231922,6.87648999
300.00000000,0.03246627,-1.60396266,3.80814423,9.77073359,6.82795626
300.00000000,0.03207369,-1.60873538,3.80337152,9.71147992,6.77982253
300.00000000,0.03170054,-1.61341222,3.79869467,9.65482269,6.73307782
300.00000000,0.03134806,-1.61798451,3.79412239,9.60099602,6.68888629
300.00000000,0.03101721,-1.62244482,3.78966207,9.55019693,6.64674694
300.00000000,0.03070867,-1.62678715,3.78531975,9.50257905,6.60766780
300.00000000,0.03042281,-1.63100699,3.78109990,9.45824704,6.57157962
300.00000000,0.03015966,-1.63510149,3.77700540,9.41725204,6.53752375
300.00000000,0.02991890,-1.63906951,3.77303738,9.37958871,6.50659115
300.00000000,0.02969988,-1.64291167,3.76919523,9.34519391,6.47830913
300.00000000,0.02950160,-1.64663034,3.76547656,9.31394753,6.45243058
300.00000000,0.02932277,-1.65022965,3.76187724,9.28567520,6.42908851
300.00000000,0.02916180,-1.65371542,3.75839147,9.26015296,6.40784749
300.00000000,0.02901687,-1.65709500,3.75501189,9.23711363,6.38867665
300.00000000,0.02888597,-1.66037715,3.75172974,9.21625444,6.37124699
300.00000000,0.02876694,-1.66357184,3.74853506,9.19724571,6.35534497
300.00000000,0.02865753,-1.66668999,3.74541691,9.17974015,6.34055801
300.00000000,0.02855549,-1.66974324,3.74236365,9.16338250,6.32675486
300.00000000,0.02845858,-1.67274363,3.73936327,9.14781914,6.31361786
300.00000000,0.02836463,-1.67570325,3.73640364,9.13270749,6.30075817
300.00000000,0.02827164,-1.67863395,3.73347294,9.11772477,6.28790779
300.00000000,0.02817777,-1.68154696,3.73055993,9.10257603,6.27481423
300.00000000,0.02808143,-1.68445259,3.72765430,9.08700096,6.26124756
300.00000000,0.02798126,-1.68735992,3.72474697,9.07077941,6.24700634
300.00000000,0.02787620,-1.69027655,3.72183034,9.05373531,6.23192984
