# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.22150373,-0.59177117,4.85721373,26.47996593,19.18899483
300.00000000,0.22049530,-0.60148118,4.84750372,26.41962010,19.14010642
300.00000000,0.21949002,-0.61097404,4.83801086,26.35932530,19.09012946
300.00000000,0.21848892,-0.62024642,4.82873848,26.29914336,19.03929953
300.00000000,0.21749299,-0.62929542,4.81968947,26.23913624,18.98807772
300.00000000,0.21650326,-0.63811859,4.81086630,26.17936554,18.93753613
300.00000000,0.21552069,-0.64671395,4.80227095,26.11989206,18.88665428
300.00000000,0.21454622,-0.65507999,4.79390491,26.06077526,18.83494639
300.00000000,0.21358077,-0.66321573,4.78576917,26.00207285,18.78283144
300.00000000,0.21262520,-0.67112066,4.77786423,25.94384036,18.73076574
300.00000000,0.21168032,-0.67879482,4.77019007,25.88613081,18.67899829
300.00000000,0.21074690,-0.68623872,4.76274618,25.82899436,18.62675909
300.00000000,0.20982564,-0.69345335,4.75553154,25.77247812,18.57414334
300.00000000,0.20891719,-0.70044021,4.74854469,25.71662589,18.52124662
300.00000000,0.20802213,-0.70720120,4.74178370,25.66147808,18.46840221
300.00000000,0.20714099,-0.71373868,4.73524621,25.60707164,18.41635205
300.00000000,0.20627422,-0.72005540,4.72892950,25.55344004,18.36461608
300.00000000,0.20542224,-0.72615446,4.72283044,25.50061329,18.31290101
300.00000000,0.20458539,-0.73203929,4.71694560,25.44861804,18.26163969
300.00000000,0.20376396,-0.73771364,4.71127126,25.39747773,18.21086544
300.00000000,0.20295821,-0.74318148,4.70580342,25.34721270,18.16033995
300.00000000,0.20216832,-0.74844703,4.70053787,25.29784037,18.11040806
300.00000000,0.20139444,-0.75351471,4.69547019,25.24937545,18.06185649
300.00000000,0.20063669,-0.75838907,4.69059583,25.20183015,18.01376992
300.00000000,0.19989515,-0.76307481,4.68591009,25.15521435,17.96695673
300.00000000,0.19916984,-0.76757672,4.68140818,25.10953582,17.92106851
300.00000000,0.19846079,-0.77189965,4.67708525,25.06480041,17.87578037
300.00000000,0.19776797,-0.77604852,4.67293638,25.02101225,17.83147163
300.00000000,0.19709135,-0.78002824,4.66895665,24.97817390,17.78801296
300.00000000,0.19643088,-0.78384376,4.66514114,24.93628651,17.74524692
300.00000000,0.19578647,-0.78749999,4.66148491,24.89534996,17.70327192
300.00000000,0.19515803,-0.79100181,4.65798309,24.85536299,17.66270908
300.00000000,0.19454545,-0.79435407,4.65463083,24.81632331,17.62295948
300.00000000,0.19394862,-0.79756155,4.65142335,24.77822768,17.58404480
300.00000000,0.19336739,-0.80062896,4.64835593,24.74107199,17.54598355
300.00000000,0.19280163,-0.80356096,4.64542393,24.70485134,17.50879130
300.00000000,0.19225118,-0.80636211,4.64262279,24.66956010,17.47272100
300.00000000,0.19171589,-0.80903687,4.63994802,24.63519194,17.43758461
300.00000000,0.19119558,-0.81158964,4.63739526,24.60173988,17.40373767
300.00000000,0.19069008,-0.81402469,4.63496021,24.56919635,17.37285872
300.00000000,0.19019921,-0.81634621,4.63263869,24.53755318,17.34338893
300.00000000,0.18972278,-0.81855829,4.63042661,24.50680169,17.31470885
300.00000000,0.18926059,-0.82066490,4.62832000,24.47693265,17.28681969
300.00000000,0.18881245,-0.82266991,4.62631498,24.44793636,17.25972129
300.00000000,0.18837814,-0.82457711,4.62440779,24.41980266,17.23341225
300.00000000,0.18795746,-0.82639015,4.62259475,24.39252096,17.20821946
300.00000000,0.18755021,-0.82811259,4.62087231,24.36608024,17.18514924
300.00000000,0.18715615,-0.82974788,4.61923701,24.34046913,17.16279241
300.00000000,0.18677506,-0.83129938,4.61768552,24.31567587,17.14114467
300.00000000,0.18640674,-0.83277033,4.61621457,24.29168840,17.12020086
300.00000000,0.18605094,-0.83416387,4.61482103,24.26849435,17.09995506
300.00000000,0.18570744,-0.83548304,4.61350186,24.24608104,17.08040059
