# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00000727,-4.19678950,1.21531739,0.14619398,0.10528883
300.00000000,0.00000717,-4.20195092,1.21015598,0.14523737,0.10465408
300.00000000,0.00000708,-4.20711314,1.20499375,0.14429924,0.10403208
300.00000000,0.00000699,-4.21227622,1.19983067,0.14337887,0.10341559
300.00000000,0.00000690,-4.21744021,1.19466668,0.14247555,0.10280301
300.00000000,0.00000682,-4.22260516,1.18950173,0.14158850,0.10219373
300.00000000,0.00000673,-4.22777114,1.18433576,0.14071694,0.10158718
300.00000000,0.00000665,-4.23293818,1.17916872,0.13986006,0.10098773
300.00000000,0.00000657,-4.23810634,1.17400056,0.13901705,0.10039155
300.00000000,0.00000649,-4.24327567,1.16883123,0.13818709,0.09979686
300.00000000,0.00000642,-4.24844621,1.16366068,0.13736938,0.09921498
300.00000000,0.00000634,-4.25361802,1.15848888,0.13656315,0.09864229
300.00000000,0.00000627,-4.25879112,1.15331577,0.13576764,0.09806929
300.00000000,0.00000620,-4.26396555,1.14814134,0.13498213,0.09749564
300.00000000,0.00000613,-4.26914135,1.14296554,0.13420598,0.09692114
300.00000000,0.00000606,-4.27431853,1.13778836,0.13343857,0.09634809
300.00000000,0.00000599,-4.27949712,1.13260978,0.13267937,0.09577473
300.00000000,0.00000592,-4.28467712,1.12742977,0.13192790,0.09520077
300.00000000,0.00000585,-4.28985854,1.12224835,0.13118378,0.09462613
300.00000000,0.00000579,-4.29504139,1.11706550,0.13044669,0.09405020
300.00000000,0.00000572,-4.30022565,1.11188124,0.12971639,0.09347699
300.00000000,0.00000566,-4.30541132,1.10669557,0.12899273,0.09290946
300.00000000,0.00000560,-4.31059837,1.10150852,0.12827561,0.09236375
300.00000000,0.00000553,-4.31578679,1.09632011,0.12756502,0.09181890
300.00000000,0.00000547,-4.32097653,1.09113036,0.12686100,0.09127369
300.00000000,0.00000541,-4.32616758,1.08593931,0.12616364,0.09072831
300.00000000,0.00000535,-4.33135989,1.08074700,0.12547306,0.09018295
300.00000000,0.00000530,-4.33655342,1.07555347,0.12478943,0.08963784
300.00000000,0.00000524,-4.34174812,1.07035877,0.12411290,0.08909348
300.00000000,0.00000518,-4.34694396,1.06516293,0.12344363,0.08857507
300.00000000,0.00000513,-4.35214087,1.05996602,0.12278176,0.08806082
300.00000000,0.00000507,-4.35733881,1.05476808,0.12212741,0.08754707
300.00000000,0.00000502,-4.36253773,1.04956916,0.12148065,0.08704295
300.00000000,0.00000497,-4.36773757,1.04436933,0.12084150,0.08654471
300.00000000,0.00000491,-4.37293826,1.03916863,0.12020992,0.08604763
300.00000000,0.00000486,-4.37813976,1.03396713,0.11958583,0.08555316
300.00000000,0.00000481,-4.38334201,1.02876488,0.11896908,0.08505911
300.00000000,0.00000476,-4.38854494,1.02356195,0.11835946,0.08456547
300.00000000,0.00000472,-4.39374850,1.01835839,0.11775673,0.08407220
300.00000000,0.00000467,-4.39895262,1.01315427,0.11716059,0.08357924
300.00000000,0.00000462,-4.40415723,1.00794966,0.11657073,0.08308655
300.00000000,0.00000458,-4.40936228,1.00274461,0.11598681,0.08259407
300.00000000,0.00000453,-4.41456770,0.99753920,0.11540849,0.08210175
300.00000000,0.00000448,-4.41977341,0.99233349,0.11483544,0.08160955
300.00000000,0.00000444,-4.42497934,0.98712755,0.11426733,0.08111745
300.00000000,0.00000440,-4.43018543,0.98192146,0.11370388,0.08062545
300.00000000,0.00000435,-4.43539160,0.97671529,0.11314483,0.08013357
300.00000000,0.00000431,-4.44059777,0.97150912,0.11258996,0.07964187
300.00000000,0.00000427,-4.44580388,0.96630302,0.11203908,0.07915041
300.00000000,0.00000423,-4.45100983,0.96109706,0.11149205,0.07866647
300.00000000,0.00000419,-4.45621555,0.95589134,0.11094876,0.07818442
300.00000000,0.00000415,-4.46142097,0.95068592,0.11040913,0.07770429
300.00000000,0.00000411,-4.46662601,0.94548088,0.10987308,0.07722601
300.00000000,0.00000407,-4.47183059,0.94027630,0.10934055,0.07674833
300.00000000,0.00000403,-4.47703464,0.93507225,0.10881150,0.07627139
300.00000000,0.00000399,-4.48223809,0.92986881,0.10828585,0.07579530
300.00000000,0.00000395,-4.48744086,0.92466603,0.10776350,0.07532020
300.00000000,0.00000391,-4.49264290,0.91946399,0.10724436,0.07484611
300.00000000,0.00000387,-4.49784414,0.91426275,0.10672826,0.07437308
300.00000000,0.00000384,-4.50304453,0.90906236,0.10621504,0.07390116
300.00000000,0.00000380,-4.50824401,0.90386288,0.10570448,0.07343036
300.00000000,0.00000376,-4.51344254,0.89866435,0.10519631,0.07296067
300.00000000,0.00000373,-4.51864006,0.89346683,0.10469027,0.07249207
300.00000000,0.00000369,-4.52383654,0.88827035,0.10418605,0.07202451
300.00000000,0.00000366,-4.52903195,0.88307495,0.10368332,0.07155796
300.00000000,0.00000362,-4.53422624,0.87788065,0.10318175,0.07109234
300.00000000,0.00000359,-4.53941939,0.87268750,0.10268101,0.07062850
300.00000000,0.00000355,-4.54461137,0.86749552,0.10218077,0.07016893
300.00000000,0.00000352,-4.54980216,0.86230473,0.10168072,0.06971025
300.00000000,0.00000348,-4.55499173,0.85711516,0.10118057,0.06925348
300.00000000,0.00000345,-4.56018007,0.85192682,0.10068008,0.06879737
300.00000000,0.00000341,-4.56536715,0.84673974,0.10017902,0.06834190
300.00000000,0.00000338,-4.57055296,0.84155393,0.09967720,0.06788753
300.00000000,0.00000334,-4.57573749,0.83636941,0.09917447,0.06743379
300.00000000,0.00000331,-4.58092070,0.83118619,0.09867072,0.06698070
300.00000000,0.00000328,-4.58610260,0.82600430,0.09816586,0.06652836
300.00000000,0.00000324,-4.59128316,0.82082373,0.09765984,0.06607708
300.00000000,0.00000321,-4.59646238,0.81564451,0.09715264,0.06562656
300.00000000,0.00000318,-4.60164024,0.81046665,0.09664426,0.06517687
300.00000000,0.00000314,-4.60681674,0.80529015,0.09613469,0.06472806
