3.801924032159802664e+03
3.871933666415186053e+03
6.832414998294925681e+03
4.603955357953792372e+03
6.755815440447746369e+03
6.119389640150615378e+03
5.228977383727175948e+03
4.097612564818544342e+03
3.832064867415934259e+03
3.973176642902634740e+03
3.940422115362066052e+03
5.220332612658161452e+03
4.421923931957883724e+03
4.366885537577771174e+03
4.270391202538477955e+03
4.095542163736536168e+03
4.713514216986885913e+03
4.909128077269740970e+03
3.243873224319825113e+03
4.062813318187483674e+03
4.463341386556108773e+03
4.550263203664634602e+03
4.408064352624655839e+03
5.686946108650872702e+03
4.391809441863248139e+03
7.080952359399939269e+03
4.362082661658176221e+03
4.169422209563495016e+03
5.725749214005888462e+03
6.467152246703023593e+03
4.923105904760795966e+03
3.736875199057186819e+03
4.408064352624655839e+03
4.531873678188925624e+03
3.399851194269755069e+03
3.922809387059879100e+03
6.583320876922251955e+03
7.903499648220315066e+03
4.254555164668059660e+03
6.824512549348346511e+03
7.875049817036748209e+03
5.378560728933907740e+03
6.473980193995706941e+03
3.655761881545323831e+03
3.667580924031200084e+03
4.368099013894631753e+03
5.386729625262826630e+03
5.212525000517083754e+03
5.842804171803620193e+03
3.226654794653387853e+03
5.528523167493479377e+03
4.245472124566941602e+03
4.342657954976190013e+03
4.867356724853946616e+03
5.362589240320428871e+03
4.411599100975886358e+03
6.699522615055750066e+03
4.531630407836295490e+03
6.299149259167207674e+03
3.124830244783185663e+03
4.553684041889607215e+03
3.237723242904742619e+03
6.586507795491799698e+03
5.244399677689530108e+03
3.404350114585497067e+03
7.754101272775329562e+03
4.180013998034666656e+03
5.088722500475877496e+03
3.387801823000323566e+03
4.017585599818648916e+03
3.849280966204200467e+03
5.959833866115160163e+03
3.568923968022681038e+03
5.500579064249849580e+03
5.811692661361335922e+03
4.100398636839004212e+03
3.917730136507137104e+03
3.036626166007243683e+03
6.909669897432391735e+03
4.547465956804514462e+03
3.584359148221521536e+03
8.193635547203275564e+03
3.080273191235789454e+03
5.814608214775648776e+03
3.640074437833694446e+03
